row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
552,1222,can we discuss the way that the system is kind of whenever it,0,-1,0,,,0,-1,0.4264705882352941,,train_oof,4
561,1855,"we should probably tell the manager about this, shouldn't we, considering",0,-1,0,,,0,-1,0.6615384615384615,,train_oof,4
563,1745,they've implemented a new recycling program in our office building,0,-1,0,,,0,-1,0.3787878787878788,,train_oof,4
567,46,uh i was expecting the fare to be lower but,0,-1,0,,,0,-1,0.4444444444444444,,train_oof,4
573,1809,if we consider the previous results dont you think we should,0,-1,0,,,0,-1,0.2463768115942029,,train_oof,4
580,1770,given the current situation dont you suppose we might,0,-1,0,,,0,-1,0.38095238095238093,,train_oof,4
584,1784,you're welcome,0,-1,0,,,0,-1,0.3389830508474576,,train_oof,4
589,277,i need to book a flight for next no wait for this thursday i mean friday morning to chicago,0,-1,0,,,0,-1,0.4713375796178344,,train_oof,4
590,1684,our neighborhood watch program has reduced incidents significantly,0,-1,0,,,0,-1,0.4409448818897638,,train_oof,4
591,484,"well, the thing about why i couldn't make it to the event",0,-1,0,,,0,-1,0.5619834710743802,,train_oof,4
592,1505,cognitive behavioral therapy can let me stop you there when patients experience,0,-1,0,,,0,-1,0.2318840579710145,,train_oof,4
593,559,we need to figure out what happened to those files that were in maybe,0,-1,0,,,0,-1,0.5043478260869565,,train_oof,4
602,363,looking at the error message it seems like the uh when it tries to,0,-1,0,,,0,-1,0.5079365079365079,,train_oof,4
618,313,i'm trying to remember who was supposed to uh which person was going to,0,-1,0,,,0,-1,0.7547169811320755,,train_oof,4
619,737,"oh right, right, just like what happened last summer",0,-1,0,,,0,-1,0.5043478260869565,,train_oof,4
624,620,aint nobody ever seen anythin like what happened at the game,0,-1,0,,,0,-1,0.5471698113207547,,train_oof,4
629,623,i need to go to peterborough on tuesday please,0,-1,0,,,0,-1,0.6851851851851852,,train_oof,4
630,60,you know i only have a ten so,0,-1,0,,,0,-1,0.4,,train_oof,4
632,100,i need a taxi to take me to pipasha restaurant to leave after 01:45,0,-1,0,,,0,-1,0.5766871165644172,,train_oof,4
634,1448,i think we should definitely yeah but go to the beach this weekend since the weather will be perfect,0,-1,0,,,0,-1,0.4782608695652174,,train_oof,4
640,444,oh right before i forget i wanted to ask you if maybe,0,-1,0,,,0,-1,0.8041237113402062,,train_oof,4
643,1143,"i'm sorry, could you actually amend that train reservation for 2 people instead? also, i will need the postcode for milton country park we talked about earlier",0,-1,0,,,0,-1,0.3791469194312796,,train_oof,4
651,845,she kept saying por favor listen to me while trying to,0,-1,0,,,0,-1,0.2535211267605634,,train_oof,4
660,28,yes provided that everyone agrees to,0,-1,0,,,0,-1,0.3673469387755102,,train_oof,4
661,136,"that's too late. i need something that arrives by 8:00, please",0,-1,0,,,0,-1,0.5625,,train_oof,4
670,1338,is the system back up? can you make that booking i asked for,0,-1,0,,,0,-1,0.4421052631578947,,train_oof,4
671,999,"i'm updating my status, my project status for the march report",0,-1,0,,,0,-1,0.34710743801652894,,train_oof,4
673,1209,the client requested some changes to the i think we need to consider,0,-1,0,,,0,-1,0.6717557251908397,,train_oof,4
680,1520,my grandmother taught me how to make this recipe... when i was just starting high school,0,-1,0,,,0,-1,0.7111111111111111,,train_oof,4
690,1834,i'm looking for a 4-star guesthouse that has,0,-1,0,,,0,-1,0.5585585585585585,,train_oof,4
695,1168,the system keeps showing these i managed to resolve the connection errors,0,-1,0,,,0,-1,0.4189189189189189,,train_oof,4
707,674,right right and then what happened with the whole,0,-1,0,,,0,-1,0.6470588235294118,,train_oof,4
714,1210,wrapping up here goodbye meeting was productive,0,-1,0,,,0,-1,0.32,,train_oof,4
729,693,oh right right and then the part where they were,0,-1,0,,,0,-1,0.5656565656565656,,train_oof,4
736,1826,"the team's performance has improved significantly since january, hasn't it",0,-1,0,,,0,-1,0.40236686390532544,,train_oof,4
738,1192,could you possibly look at the oh i notice youve fixed the formatting issues,0,-1,0,,,0,-1,0.37681159420289856,,train_oof,4
741,1427,i started warming up but then my shoulder kind of,0,-1,0,,,0,-1,0.5669291338582677,,train_oof,4
749,545,the ceremony starts at half past two in the afternoon,0,-1,0,,,0,-1,0.4067796610169492,,train_oof,4
754,410,ugh honestly the traffic today made me arrive thirty minutes late to work,0,-1,0,,,0,-1,0.4580152671755725,,train_oof,4
755,688,right got it so thats how were supposed to handle it,1,1,1,724,1,1,1,1.0,724,train_oof,4
764,203,the um the customer service was was just terrible they they never helped me at all,0,-1,0,,,0,-1,0.4503311258278146,,train_oof,4
770,887,grunt hnng this box is way heavier than it looks,0,-1,0,,,0,-1,0.39622641509433965,,train_oof,4
772,1768,in terms of the deployment schedule isnt there a chance that,0,-1,0,,,0,-1,0.5801526717557252,,train_oof,4
775,1428,the referee was about to call the play when suddenly,0,-1,0,,,0,-1,0.6379310344827587,,train_oof,4
784,1498,considering the economic implications hold on a minute since the financial,0,-1,0,,,0,-1,0.4520547945205479,,train_oof,4
794,1583,i paid $429.99 for the deluxe gaming package,0,-1,0,,,0,-1,0.205607476635514,,train_oof,4
795,1611,can you check why patient #4582 missed their,0,-1,0,,,0,-1,0.46296296296296297,,train_oof,4
799,1371,"do we need to include citations for-- yes, five sources minimum per guidelines",0,-1,0,,,0,-1,0.3384615384615385,,train_oof,4
804,71,i have no preference. can i please have the address and phone number of one of them,0,-1,0,,,0,-1,0.4580152671755725,,train_oof,4
806,661,ahh right now i remember what happened at the meeting,1,1,1,705,1,1,1,1.0,705,train_oof,4
807,1642,the local food bank needs volunteers for their wednesday distribution,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,4
808,1813,"the holiday party venue looks absolutely stunning, doesn't it",0,-1,0,,,0,-1,0.5242718446601942,,train_oof,4
810,1239,could you help me understand why the metrics are kind of like,0,-1,0,,,0,-1,0.3287671232876712,,train_oof,4
816,193,my flight got delayed for hours yet i met someone who became my best business partner during the wait,0,-1,0,,,0,-1,0.3522012578616352,,train_oof,4
820,978,theyre asking about the budget the budget for the new,0,-1,0,,,0,-1,0.6218487394957983,,train_oof,4
821,1085,the activation code the activation code you sent me doesn't seem to,0,-1,0,,,0,-1,0.5045045045045045,,train_oof,4
822,654,mmkay yeah we definitely need to update the schedule then,0,-1,0,,,0,-1,0.5357142857142857,,train_oof,4
825,366,going to cambridge and then probably taking the train that arrives around,0,-1,0,,,0,-1,0.27906976744186046,,train_oof,4
826,373,the testing environment keeps showing this weird uh whenever we try to,0,-1,0,,,0,-1,0.6382978723404256,,train_oof,4
828,1034,could you modify the salad? the caesar salad without anchovies,0,-1,0,,,0,-1,0.48120300751879697,,train_oof,4
830,1620,"please transfer $2,500 to account ending in 4721",0,-1,0,,,0,-1,0.21052631578947367,,train_oof,4
833,1150,do you think we should maybe i saw that you already updated the documentation yesterday,0,-1,0,,,0,-1,0.6153846153846154,,train_oof,4
836,15,sounds great! can you set up a reservation,0,-1,0,,,0,-1,0.47540983606557374,,train_oof,4
844,1027,the deployment failed the deployment that was supposed to,0,-1,0,,,0,-1,0.3709677419354839,,train_oof,4
853,1076,"i need to understand your parameters, your specific parameters for this task",0,-1,0,,,0,-1,0.5298013245033113,,train_oof,4
860,702,mm yeah yeah that explains why everyone was upset,0,-1,0,,,0,-1,0.6,,train_oof,4
866,536,betcha didn't expect to see me here today didja,0,-1,0,,,0,-1,0.26666666666666666,,train_oof,4
868,1829,"the traffic gets worse every year during tourist season, doesn't it",0,-1,0,,,0,-1,0.19444444444444445,,train_oof,4
869,1307,"okay, just let me get a reference number when you book it",0,-1,0,,,0,-1,0.4536082474226804,,train_oof,4
870,568,dunno why they keep changin the schedule like dat,0,-1,0,,,0,-1,0.4423076923076923,,train_oof,4
876,746,"ok great, that is everything i needed to know. thank you for your help",0,-1,0,,,0,-1,0.37209302325581395,,train_oof,4
880,548,whatchu think bout maybe we could,0,-1,0,,,0,-1,0.24074074074074073,,train_oof,4
895,556,dat new coffee place makes the best cappuccino,0,-1,0,,,0,-1,0.5490196078431373,,train_oof,4
904,122,i would like to stay in the north but can you try in the moderate price range and see if any are available,0,-1,0,,,0,-1,0.5536723163841808,,train_oof,4
906,1725,my kids are wanting to swim. what are the options in that area of town,0,-1,0,,,0,-1,0.358974358974359,,train_oof,4
907,407,oh boy this new video game is absolutely everything i hoped it would be,0,-1,0,,,0,-1,0.425,,train_oof,4
908,1072,could you check if there's dairy? if there's any dairy in the sauce,0,-1,0,,,0,-1,0.3466666666666667,,train_oof,4
915,625,sposed to explain why the whole thing with the,0,-1,0,,,0,-1,0.46153846153846156,,train_oof,4
918,1584,"our team reached 1,000 subscribers yesterday",0,-1,0,,,0,-1,0.44,,train_oof,4
920,1347,"i wasn't sure if anyone would-- look, everyone rsvp'd for the reunion",0,-1,0,,,0,-1,0.3448275862068966,,train_oof,4
925,1657,no stars would work for me,0,-1,0,,,0,-1,0.14285714285714285,,train_oof,4
927,1154,the main issue seems to be that hold on the server capacity reached its limit at peak hours,0,-1,0,,,0,-1,0.2585034013605442,,train_oof,4
935,1549,the renewable energy initiative saved... more than we initially projected,0,-1,0,,,0,-1,0.4774193548387097,,train_oof,4
940,361,you'll find it in the docs- i mean the wiki section instead,0,-1,0,,,0,-1,0.32558139534883723,,train_oof,4
958,1398,my classmate tried explaining the homework but something about,0,-1,0,,,0,-1,0.5309734513274337,,train_oof,4
960,1384,what are the theatres options,0,-1,0,,,0,-1,0.2692307692307692,,train_oof,4
961,209,thank you for the help,0,-1,0,,,0,-1,0.6333333333333333,,train_oof,4
966,1666,the cherry blossom festival committee finalized all event locations,0,-1,0,,,0,-1,0.5294117647058824,,train_oof,4
967,1088,trying to find a train from cambridge that arrives at london around,0,-1,0,,,0,-1,0.6307692307692307,,train_oof,4
969,1292,we need to discuss the budget for-- i see the numbers were finalized yesterday,0,-1,0,,,0,-1,0.5694444444444444,,train_oof,4
971,1856,"they've completely redesigned the website interface, haven't they",0,-1,0,,,0,-1,0.37777777777777777,,train_oof,4
976,1320,"the database was showing some-- excellent, the maintenance fixed everything",0,-1,0,,,0,-1,0.4,,train_oof,4
981,859,need to check availability for that time and,0,-1,0,,,0,-1,0.37168141592920356,,train_oof,4
988,335,"great, thanks for your help",0,-1,0,,,0,-1,0.7441860465116279,,train_oof,4
994,1990,about three hours ago,0,-1,0,,,0,-1,0.28865979381443296,,train_oof,4
999,701,yeah yeah so if im following correctly about the,0,-1,0,,,0,-1,0.6666666666666666,,train_oof,4
1004,1254,i think we need to review the wait i see latishab already approved the changes,0,-1,0,,,0,-1,0.7215189873417721,,train_oof,4
1005,1376,"i thought the presentation was-- ah, latisha's handling the slides today",0,-1,0,,,0,-1,0.3724137931034483,,train_oof,4
1008,996,i'm looking for those files those important files from the meeting where,0,-1,0,,,0,-1,0.3333333333333333,,train_oof,4
1009,1808,"well, the reason i came here is because",0,-1,0,,,0,-1,0.45045045045045046,,train_oof,4
1022,92,the train should depart from cambridge and should go to kings lynn,0,-1,0,,,0,-1,0.4881889763779528,,train_oof,4
1024,8,"no, but how about attractions in the same area as the restaurant",0,-1,0,,,0,-1,0.6527777777777778,,train_oof,4
1026,337,the deployment process should probably um let me check the,0,-1,0,,,0,-1,0.4,,train_oof,4
1030,1819,gallery at twelve has a phone number that,0,-1,0,,,0,-1,0.37333333333333335,,train_oof,4
1032,486,sunday please,0,-1,0,,,0,-1,0.7272727272727273,,train_oof,4
1033,1364,searching for hotels in,0,-1,0,,,0,-1,0.32432432432432434,,train_oof,4
1036,216,yes for the weekend,0,-1,0,,,0,-1,0.6285714285714286,,train_oof,4
1038,357,"yes, please make reservations for 5 people at 16:45 on monday",0,-1,0,,,0,-1,0.59375,,train_oof,4
1041,306,"the new office is on park- no, madison avenue, right by the subway",0,-1,0,,,0,-1,0.33663366336633666,,train_oof,4
1045,1908,the temperature dropped quite a bit didnt it,0,-1,0,,,0,-1,0.6,,train_oof,4
1051,430,considering the time and thinking about arriving by,0,-1,0,,,0,-1,0.5858585858585859,,train_oof,4
1052,172,that is all for now. thank you for your help,0,-1,0,,,0,-1,0.6097560975609756,,train_oof,4
1054,52,can you check for a type of architecture in the centre area please,0,-1,0,,,0,-1,0.4065040650406504,,train_oof,4
1060,1517,yes i would also like a taxi to commute between the two places,0,-1,0,,,0,-1,0.8617886178861789,,train_oof,4
1065,1748,that is it for today thank you for asking,0,-1,0,,,0,-1,0.4931506849315068,,train_oof,4
1072,683,mmhm thats exactly what i needed to know bout the update,0,-1,0,,,0,-1,0.5688073394495413,,train_oof,4
1087,232,"oh my gosh, this-this cake is just, just incredibly delicious",0,-1,0,,,0,-1,0.47244094488188976,,train_oof,4
1090,63,i need the place to be in the east part of town,0,-1,0,,,0,-1,0.4067796610169492,,train_oof,4
1091,1650,while organizing my closet i found that vintage dress from,0,-1,0,,,0,-1,0.532258064516129,,train_oof,4
1093,1315,"i was wondering if anyone had-- great, you've already updated the wiki",0,-1,0,,,0,-1,0.582089552238806,,train_oof,4
1100,1264,i don't mind cheap as long as it's still reasonably nice,0,-1,0,,,0,-1,0.5050505050505051,,train_oof,4
1122,1458,the league officials were saying something about how,0,-1,0,,,0,-1,0.6534653465346535,,train_oof,4
1125,1360,"the group meeting was supposed to-- perfect, 07:30 utc works for everyone",0,-1,0,,,0,-1,0.4473684210526316,,train_oof,4
1131,970,have you tried the new café? the café next to building b,0,-1,0,,,0,-1,0.35294117647058826,,train_oof,4
1133,1940,the client preferred the first design didnt they although now,0,-1,0,,,0,-1,0.4316546762589928,,train_oof,4
1137,1934,the movie starts at seven oclock right,0,-1,0,,,0,-1,0.35294117647058826,,train_oof,4
1144,1488,the solution might be to actually i disagree and then we could try to,0,-1,0,,,0,-1,0.3333333333333333,,train_oof,4
1145,1387,i was reading through the textbook when suddenly the whole,0,-1,0,,,0,-1,0.6557377049180327,,train_oof,4
1156,1031,i need access to the vpn the vpn that we use for,0,-1,0,,,0,-1,0.34234234234234234,,train_oof,4
1174,1036,"yes, i would like to book for 3 people",0,-1,0,,,0,-1,0.4666666666666667,,train_oof,4
1177,222,about the wandlebury country park phone number and wondering if it's always,0,-1,0,,,0,-1,0.6575342465753424,,train_oof,4
1186,1433,"the game stats from last-- hold on, they're displaying on the scoreboard",0,-1,0,,,0,-1,0.38461538461538464,,train_oof,4
1188,1040,the ci pipeline is stuck is stuck at the stage where,0,-1,0,,,0,-1,0.14705882352941177,,train_oof,4
1191,1534,the documentary film crew spent... three years following arctic wildlife,0,-1,0,,,0,-1,0.36220472440944884,,train_oof,4
1198,429,"that's perfect, could you book me a table for 4 at 16:15 on friday",0,-1,0,,,0,-1,0.37333333333333335,,train_oof,4
1201,794,"i mean, if we look at it from another perspective",0,-1,0,,,0,-1,0.2222222222222222,,train_oof,4
1206,336,"the system maintenance starts at 2- correction, 2:17 am utc",0,-1,0,,,0,-1,0.3669724770642202,,train_oof,4
1210,1310,the dashboard is showing some interesting-- i mean depending on how we,0,-1,0,,,0,-1,0.5454545454545454,,train_oof,4
1215,910,you need to turn left at the bank the big bank with the red sign,0,-1,0,,,0,-1,0.3275862068965517,,train_oof,4
1217,651,gimme a sec while i try to member what the,1,0,1,605,0,1,0,1.0,605,train_oof,4
1222,1221,they wanted to know if we could i secured the additional resources we need,0,-1,0,,,0,-1,0.6040268456375839,,train_oof,4
1225,800,what type of accommodations are they,0,-1,0,,,0,-1,0.3111111111111111,,train_oof,4
1227,1733,the team retrospective meeting has been moved to next tuesday,0,-1,0,,,0,-1,0.40522875816993464,,train_oof,4
1229,890,snort pfft did you see what they were wearing today,0,-1,0,,,0,-1,0.36363636363636365,,train_oof,4
1231,1050,i need something in the same price range as the hotel,0,-1,0,,,0,-1,0.5432098765432098,,train_oof,4
1239,121,"ok, that's fine. i want to book a room there",0,-1,0,,,0,-1,0.5161290322580645,,train_oof,4
1244,183,my coffee tastes terrible today i should really start learning to play,0,-1,0,,,0,-1,0.25,,train_oof,4
1246,1274,i don't have a preference in what area of town,0,-1,0,,,0,-1,0.4772727272727273,,train_oof,4
1260,1011,the client was asking about delivery asking about when we would,0,-1,0,,,0,-1,0.6330935251798561,,train_oof,4
1267,517,"dunno whatcha mean by that, could ya explain it again",0,-1,0,,,0,-1,0.4523809523809524,,train_oof,4
1271,1656,i need a train to cambridge that will arrive by 18:03 and leaving on friday,0,-1,0,,,0,-1,0.48739495798319327,,train_oof,4
1275,1022,can you check the logs the production logs from when the system,0,-1,0,,,0,-1,0.5504587155963303,,train_oof,4
1285,1123,could you check my subscription status? my premium subscription status,0,-1,0,,,0,-1,0.5116279069767442,,train_oof,4
1290,403,ugh you know that feeling when youre just about to,0,-1,0,,,0,-1,0.7289719626168224,,train_oof,4
1297,1233,the documentation says we need to but then theres this part where,0,-1,0,,,0,-1,0.5625,,train_oof,4
1,1127,can you reset my password? my account password immediately,0,-1,0,,,0,-1,0.24806201550387597,,train_oof,5
3,1853,"this code needs to be reviewed by tomorrow, don't you thi",0,-1,0,,,0,-1,0.2549019607843137,,train_oof,5
16,831,bruv the way man just pulled up saying ciao and then,0,-1,0,,,0,-1,0.6422018348623854,,train_oof,5
21,994,the deadline is three fifteen unless we,0,-1,0,,,0,-1,0.46956521739130436,,train_oof,5
26,699,i'd like one in the expensive price range that includes free wifi,0,-1,0,,,0,-1,0.591304347826087,,train_oof,5
29,677,ah gotcha now i see why they changed the process,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,5
30,1806,speaking of the new restaurant downtown have you tried,0,-1,0,,,0,-1,0.5636363636363636,,train_oof,5
33,734,yes i just am looking to get the phone number of one,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,5
40,475,"oh boy, these new running shoes make such a difference in my performance",0,-1,0,,,0,-1,0.3357664233576642,,train_oof,5
49,1236,thank you very much,0,-1,0,,,0,-1,0.76,,train_oof,5
57,634,"actually, i've already finished the first draft",0,-1,0,,,0,-1,0.6593406593406593,,train_oof,5
59,546,mighta been better if we woulda just,0,-1,0,,,0,-1,0.44155844155844154,,train_oof,5
61,1067,do you deliver to this address? this address in downtown seattle,0,-1,0,,,0,-1,0.28,,train_oof,5
64,832,ey yaar trust me this restaurant ka khana is actually blessed,0,-1,0,,,0,-1,0.46511627906976744,,train_oof,5
75,1754,about the help you provided today and i was wondering if maybe,0,-1,0,,,0,-1,0.4485981308411215,,train_oof,5
83,302,"my phone number is 555- sorry, 556-7890, you can reach me there",0,-1,0,,,0,-1,0.27184466019417475,,train_oof,5
88,1228,can someone tell me where the oh i located the backup files in the cloud,0,-1,0,,,0,-1,0.6944444444444444,,train_oof,5
91,818,was proper calm still yeah but then mans started to,0,-1,0,,,0,-1,0.44,,train_oof,5
99,1506,i need the table booked for monday at 12:15 for 3 people. thanks. also could i get the ref,0,-1,0,,,0,-1,0.4084507042253521,,train_oof,5
100,610,i need to find a four stars hotel in the north that has indoor free parking,0,-1,0,,,0,-1,0.5324675324675324,,train_oof,5
108,514,prolly gonna stay home this weekend cause i'm tired,0,-1,0,,,0,-1,0.34285714285714286,,train_oof,5
109,1087,should we try a different format? a more structured format for this query,0,-1,0,,,0,-1,0.3776223776223776,,train_oof,5
110,1654,can you recommend one and give their post code,0,-1,0,,,0,-1,0.27450980392156865,,train_oof,5
115,1862,no please,0,-1,0,,,0,-1,0.7272727272727273,,train_oof,5
124,975,"we should review the metrics, the q1 metrics before the call",0,-1,0,,,0,-1,0.42857142857142855,,train_oof,5
126,1550,the presentation slides need more... but im not exactly sure what kind of,0,-1,0,,,0,-1,0.3724137931034483,,train_oof,5
132,435,whew finally i managed to finish reading that thousand page novel,0,-1,0,,,0,-1,0.6518518518518519,,train_oof,5
133,1043,"i'm tracking your responses, your pattern of responses to edge cases",0,-1,0,,,0,-1,0.2857142857142857,,train_oof,5
143,982,hotel near station,0,-1,0,,,0,-1,0.42105263157894735,,train_oof,5
144,1203,i was looking at the reports and saw i fixed all the calculation errors,0,-1,0,,,0,-1,0.48175182481751827,,train_oof,5
146,1169,the team wanted to know if we could maybe i mean unless you think we should,0,-1,0,,,0,-1,0.5211267605633803,,train_oof,5
156,1643,the weather forecast for next week's outdoor event shows,0,-1,0,,,0,-1,0.6666666666666666,,train_oof,5
165,207,oh my my gosh the party was was so amazing and then we we all just,0,-1,0,,,0,-1,0.4528301886792453,,train_oof,5
167,242,"i'm, i'm really disappointed in how the, the meeting turned out today",0,-1,0,,,0,-1,0.3302752293577982,,train_oof,5
169,1948,this code needs to be refactored right,0,-1,0,,,0,-1,0.4489795918367347,,train_oof,5
178,1597,device #45892 reported an error at 14:30 est,0,-1,0,,,0,-1,0.35714285714285715,,train_oof,5
182,1473,i would like a moderately priced one on the east side,0,-1,0,,,0,-1,0.5370370370370371,,train_oof,5
184,511,what should i do about the error message thats showing up in,0,-1,0,,,0,-1,0.3125,,train_oof,5
194,1901,"the server's been acting up lately, hasn't it, and i think we should",0,-1,0,,,0,-1,0.3357664233576642,,train_oof,5
195,1257,cant help you with that,0,-1,0,,,0,-1,0.35555555555555557,,train_oof,5
198,933,yes i suppose we could try to,0,-1,0,,,0,-1,0.43373493975903615,,train_oof,5
203,1623,order number four five seven two one and,0,-1,0,,,0,-1,0.34210526315789475,,train_oof,5
206,300,we're meeting at 3- i mean 4:30 pm at the conference center,0,-1,0,,,0,-1,0.304,,train_oof,5
208,1737,"it does not matter. i am looking for a place to go in the west, please",0,-1,0,,,0,-1,0.4090909090909091,,train_oof,5
216,324,i thought maybe if we could sort of um you know like when,0,-1,0,,,0,-1,0.5647058823529412,,train_oof,5
220,1463,children learn better when they not always true have hands on experience with the materials,0,-1,0,,,0,-1,0.29333333333333333,,train_oof,5
222,942,i need to find my notes my notes from the meeting where,0,-1,0,,,0,-1,0.6141732283464567,,train_oof,5
225,597,woulda helped ya earlier but i had this thing to do,0,-1,0,,,0,-1,0.4897959183673469,,train_oof,5
228,1989,and then she,0,-1,0,,,0,-1,0.2318840579710145,,train_oof,5
230,1607,is the museum open,0,-1,0,,,0,-1,0.6046511627906976,,train_oof,5
250,992,"hey @latishab, i need your review - your urgent review on pr-2025",0,-1,0,,,0,-1,0.37209302325581395,,train_oof,5
251,375,hmm yeah i definitely think the blue paint matches better with our furniture,0,-1,0,,,0,-1,0.4153846153846154,,train_oof,5
252,120,and maybe adding,0,-1,0,,,0,-1,0.5333333333333333,,train_oof,5
255,719,ah gotcha now i see why they changed the process,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,5
257,178,i am also looking for a train on sunday,0,-1,0,,,0,-1,0.23076923076923078,,train_oof,5
258,528,ain't nobody told me nuthin bout the meeting change,0,-1,0,,,0,-1,0.574468085106383,,train_oof,5
267,1335,which one is better? this or that,0,-1,0,,,0,-1,0.5,,train_oof,5
274,331,"my laptop password is hunter2- no wait, it's hunter3 now",0,-1,0,,,0,-1,0.3888888888888889,,train_oof,5
275,1275,we need to discuss the new i drafted the proposal for next quarter,0,-1,0,,,0,-1,0.5531914893617021,,train_oof,5
281,925,she mentioned something about the conference the conference that was supposed,0,-1,0,,,0,-1,0.4409448818897638,,train_oof,5
292,1677,"thanks, i will need the reference number",0,-1,0,,,0,-1,0.6341463414634146,,train_oof,5
298,1532,social media engagement metrics those figures arent right while user interaction,0,-1,0,,,0,-1,0.3157894736842105,,train_oof,5
305,913,considering the neonatal unit's phone number and wondering if they also,0,-1,0,,,0,-1,0.7540983606557377,,train_oof,5
307,1957,they usually close at nine right but sometimes,0,-1,0,,,0,-1,0.5434782608695652,,train_oof,5
309,1253,when you get a chance could you review the way that the system,0,-1,0,,,0,-1,0.7536231884057971,,train_oof,5
313,1468,i tried executing the new play but then everyone,0,-1,0,,,0,-1,0.38095238095238093,,train_oof,5
314,1397,"not right now, but could i have the postcode",0,-1,0,,,0,-1,0.7142857142857143,,train_oof,5
315,1675,the local library has extended its weekend hours until eight pm,0,-1,0,,,0,-1,0.49624060150375937,,train_oof,5
320,463,"hmm, you know that feeling when you're trying to remember",0,-1,0,,,0,-1,0.7289719626168224,,train_oof,5
322,1078,"i'm comparing your responses, your different responses across multiple prompts",0,-1,0,,,0,-1,0.2647058823529412,,train_oof,5
324,1017,the dashboard isn't loading - the performance dashboard in grafana,0,-1,0,,,0,-1,0.4748201438848921,,train_oof,5
346,384,oh my gosh these shoes are so comfortable i need to buy another pair,0,-1,0,,,0,-1,0.5925925925925926,,train_oof,5
347,265,"man, i can't believe how fire these commits are looking rn",0,-1,0,,,0,-1,0.4716981132075472,,train_oof,5
351,1689,the movie was interesting until the part where the main character,0,-1,0,,,0,-1,0.4251968503937008,,train_oof,5
352,1010,i can't seem to find the document the document where we outlined,0,-1,0,,,0,-1,0.3875968992248062,,train_oof,5
355,1423,during training someone mentioned that the team might,0,-1,0,,,0,-1,0.5172413793103449,,train_oof,5
363,772,"uh-huh, now i get why everyone was so excited about it",0,-1,0,,,0,-1,0.5454545454545454,,train_oof,5
371,404,leaving on thursday and considering the train schedule at around,0,-1,0,,,0,-1,0.3548387096774194,,train_oof,5
383,1557,i would like a swimming pool at the centre of town,0,-1,0,,,0,-1,0.5416666666666666,,train_oof,5
398,924,could you help me find the file the file that has the,0,-1,0,,,0,-1,0.6304347826086957,,train_oof,5
400,1954,those shoes look brand new on you dont they,0,-1,0,,,0,-1,0.3333333333333333,,train_oof,5
405,1446,"we were planning to practice-- right, the field's available after lunch",0,-1,0,,,0,-1,0.3023255813953488,,train_oof,5
408,667,oh yeah yeah so when they were explaining how the,0,-1,0,,,0,-1,0.5636363636363636,,train_oof,5
418,769,"yeah yeah, exactly what i thought about the new policy",1,1,1,736,1,1,1,1.0,736,train_oof,5
429,1033,"i'm allergic to nuts, allergic to all nuts including pine nuts",0,-1,0,,,0,-1,0.33587786259541985,,train_oof,5
430,923,i need to find the blue folder the blue folder in the bottom drawer,0,-1,0,,,0,-1,0.43548387096774194,,train_oof,5
438,436,hey thanks so much for remembering my birthday and sending that card,0,-1,0,,,0,-1,0.41739130434782606,,train_oof,5
446,131,i can't bare to watch the adds on this website anymore,0,-1,0,,,0,-1,0.4166666666666667,,train_oof,5
447,834,my abuela started telling me mira mira and suddenly,0,-1,0,,,0,-1,0.5137614678899083,,train_oof,5
448,1924,these files need to be encrypted dont they,0,-1,0,,,0,-1,0.5,,train_oof,5
474,1341,"my best friend from college was-- you know what, she's coming to visit in april",0,-1,0,,,0,-1,0.2748091603053435,,train_oof,5
477,1005,they were talking about the changes the changes to our,0,-1,0,,,0,-1,0.5178571428571429,,train_oof,5
478,1165,i am also looking for an attraction called the kettle's yard,0,-1,0,,,0,-1,0.7368421052631579,,train_oof,5
479,1700,"yes. i need free parking, and i prefer the southern part of town",0,-1,0,,,0,-1,0.3950617283950617,,train_oof,5
486,816,"well, you see, the thing about the- about the project is that um",0,-1,0,,,0,-1,0.5066666666666667,,train_oof,5
489,1697,that is it for today. thanks for helping,0,-1,0,,,0,-1,0.43902439024390244,,train_oof,5
490,1872,"i've been working here for five years now, haven't i",0,-1,0,,,0,-1,0.3968253968253968,,train_oof,5
505,618,are there any 1-star hotels with free parking,0,-1,0,,,0,-1,0.6265060240963856,,train_oof,5
506,1685,bye,0,-1,0,,,0,-1,0.14285714285714285,,train_oof,5
512,561,bout ta start cookin dinner if ya wanna join,0,-1,0,,,0,-1,0.5882352941176471,,train_oof,5
514,7,"goodbye, that is all for today",0,-1,0,,,0,-1,0.19444444444444445,,train_oof,5
529,1357,i would like to book a taxi to commute between the two places,0,-1,0,,,0,-1,0.8617886178861789,,train_oof,5
540,310,when you get to the part about the budget uh like the section where we,0,-1,0,,,0,-1,0.5203252032520326,,train_oof,5
543,1979,if you want to,0,-1,0,,,0,-1,0.5,,train_oof,5
